,Unnamed: 0,Nome,Squadra,R,prob_lineup,0,1,2,3,4,5,6,p_nolose,match_voti,match_score,voto_medio,media_pca
23,23,de sciglio,Juventus,D,0.3,0.3877659939974337,0.19991686695338998,0.6341472065289872,0.15390087863687313,0.446227389521836,0.28196874862164606,0.48758983755118745,0.9403415391439344,de sciglio,100.0,0.581,0.37021670311590765
24,24,bonucci,Juventus,D,0.9,0.3025174017239172,0.15843187172393589,0.4268843194661126,0.17045595201940536,0.28795950784427604,0.44279390350393927,0.46270536193257067,0.9403415391439344,bonucci,100.0,0.623,0.32167833117345096
25,25,kean,Juventus,A,0.55,0.1398360549273119,0.28135533966542603,0.4901630082758919,0.1424938158419122,0.5355289870875383,0.5366310374396543,0.5058296563619088,0.9403415391439344,kean,100.0,0.589,0.37597684279994903
26,26,locatelli,Juventus,C,0.85,0.5983380633497075,0.21839798986852968,0.8151887226657867,0.13664393292362562,0.7087699836955164,0.30497120487562757,0.5055544070293189,0.9403415391439344,locatelli,100.0,0.631,0.4696949006297303
27,27,de ligt,Juventus,D,0.9,0.5118165752585406,0.17223242566314326,0.2699792208513208,0.15237013980705455,0.20272972884850282,0.3503833901801135,0.4311369255935366,0.9403415391439344,de ligt,100.0,0.627,0.29866405802888746
28,28,alex sandro,Juventus,D,0.55,0.39331554657897827,0.13770374662014928,0.539757495986097,0.1657879437330082,0.2653467430601467,0.5165994090129414,0.4697098779476125,0.9403415391439344,alex sandro,100.0,0.5780000000000001,0.3554601089912762
29,29,morata,Juventus,A,0.85,0.5613029929087703,0.6998470404394007,0.28430844875602757,0.3836488637785392,0.4422958811270781,0.4716186852168219,0.41618592352104294,0.9403415391439344,morata,100.0,0.637,0.46560111939252585
30,30,cuadrado,Juventus,D,0.8,0.829461874058117,0.26347532242466626,0.8874423845526522,0.09476620087633286,0.3107544512044912,0.6235084141282747,0.3943340426424003,0.9403415391439344,cuadrado,100.0,0.613,0.4862489556981335
31,31,pellegrini lu,Juventus,D,0.55,0.5468138491464779,0.1665650511305114,0.40355478739917044,0.1556835928564461,0.6250927783630569,0.5675930940515204,0.3149511792034414,0.9403415391439344,pellegrini lu,100.0,0.602,0.3971791903072321
32,32,ake m,Juventus,A,0.5,0.08491703203264882,0.19247147775604853,0.4881386764449149,0.18941931250635916,0.2843817601062741,0.42545211328496446,0.38360825098034074,0.9403415391439344,,,,0.2926269461587929
33,33,berardi,Sassuolo,A,0.9,0.9222497184872842,1.0,0.7119167757244598,1.0,0.5119281451617341,0.5990268785950246,0.5769226194547249,0.6954679439941047,berardi,100.0,0.639,0.7602920196318896
34,34,chiriches,Sassuolo,D,0.55,0.4548617761728305,0.1377369426592128,0.25731844384947755,0.1704164417384277,0.43763133073908983,0.3634608411616096,0.4242026952256617,0.6954679439941047,chiriches,100.0,0.5660000000000001,0.3208040673637585
35,35,magnanelli,Sassuolo,C,0.45,0.2187753120342429,0.1406432788389114,0.48440767439017024,0.19005508503853275,0.2280983313346728,0.4426867588305513,0.4088888677537263,0.6954679439941047,magnanelli,100.0,0.55,0.30193647260297257
36,36,ruan,Sassuolo,D,0.35,0.2615082192077138,0.16123617254862035,0.46826827348983135,0.1765614616133196,0.508597866990466,0.6012911117411472,0.35691081440458816,0.6954679439941047,ruan,100.0,0.516,0.362053417142241
37,37,rogerio,Sassuolo,D,0.55,0.27261900413990026,0.18915899179666296,0.6032659276367334,0.1690258617279759,0.18752460768796136,0.5701578717362699,0.44837391429347895,0.6954679439941047,rogerio,100.0,0.5650000000000001,0.3485894541455689
38,38,matheus henrique,Sassuolo,C,0.55,0.42068617189176777,0.15809543488703914,0.49456856971771845,0.15415409059523602,0.3956276854697949,0.6500910910150626,0.33799079368479557,0.6954679439941047,henrique,100.0,0.5730000000000001,0.3730305481802021
39,39,muldur,Sassuolo,D,0.85,0.6437131599880636,0.06022417815180471,0.5162571800647837,0.16419624936413887,0.4187882830380558,0.6277356050561073,0.455832349020425,0.6954679439941047,muldur,100.0,0.577,0.4123924292404827
40,40,ayhan,Sassuolo,D,0.5,0.4939224174555918,0.10407897279343126,0.4088664759128993,0.18010933862482412,0.022424243187887907,0.4483045338357667,0.4256750115124474,0.6954679439941047,ayhan,100.0,0.571,0.29762585618897835
41,41,kyriakopoulos,Sassuolo,D,0.6,0.6743705177939702,0.2820171107604974,0.8131591786188531,0.11145651037269885,0.598804216552709,0.23547107990354751,0.48954529046571027,0.6954679439941047,kyriakopoulos,100.0,0.592,0.45783198635256944
42,42,defrel,Sassuolo,A,0.55,0.3281450118512245,0.3578438430622287,0.5073615230456531,0.11356713213736065,0.6414465701283238,0.3995583291470838,0.4961226419280508,0.6954679439941047,defrel,100.0,0.5469999999999999,0.40629215018570364
43,43,frattesi,Sassuolo,C,0.85,0.6475606027518921,0.3373999647022048,0.33824940102086826,0.10167716554655955,0.7371693996705477,0.4940856236742174,0.40997087859272174,0.6954679439941047,frattesi,100.0,0.593,0.4380161479941445
44,44,raspadori,Sassuolo,A,0.8,0.5453318395947954,0.2948397884596157,0.30460992171888,0.10277793538715223,0.3113449700935416,0.47460879002477163,0.824128279622251,0.6954679439941047,raspadori,100.0,0.588,0.4082345035572868
45,45,scamacca,Sassuolo,A,0.9,0.4519966230660814,0.5011835817104503,0.34454519158984276,0.0793176885855124,0.3384313290726694,0.5009939289418408,0.40648796168619117,0.6954679439941047,scamacca,100.0,0.607,0.3747080435217984
46,46,ceide,Sassuolo,A,0.3,0.09094888683270903,0.22336805249349181,0.45673919970720134,0.16894034408532727,0.6339402887599357,0.6876908769722513,0.5873604759513985,0.6954679439941047,ceide,100.0,0.5700000000000001,0.40699830354318783
47,47,ferrari g,Sassuolo,D,0.8,0.5386789842097588,0.05694026121327207,0.42781573876605716,0.17060899801583881,0.06810932080329671,0.47147154413429504,0.46149748817586284,0.6954679439941047,ferrari g,100.0,0.585,0.3135889050454831
48,48,lopez m,Sassuolo,C,0.8,1.0,0.15546134545554466,0.8215191937107916,0.11724269104478643,0.4734131714592773,0.5078233114740384,0.3598937399401958,0.6954679439941047,lopez,100.0,0.609,0.49076477901209054
49,49,traore hj,Sassuolo,C,0.65,0.7308440995227723,0.5827176099620484,0.16075530227507118,0.04895801655763733,0.2076532068357919,0.7134696059319546,0.3168090444324412,0.6954679439941047,traore,100.0,0.613,0.3944581265025309
50,50,djuricic,Sassuolo,C,0.5,0.37348829995660904,0.3133886545497157,0.4108783487974663,0.11136841024162433,0.40482923892822686,0.6515796930261726,0.5113913086500598,0.6954679439941047,djuricic,100.0,0.558,0.3967034220214107
51,51,dzeko,Inter,A,0.85,0.5264740403389783,0.6061145715971606,0.5079984818363167,0.04593616501894168,0.4434585188865888,0.49816139922780495,0.5552864369278476,0.9438641937884092,dzeko,100.0,0.5820000000000001,0.4547756591190912
52,52,bastoni,Inter,D,0.6,0.5204454250458272,0.035967439164654995,0.3965703711059271,0.18833318100854843,0.3794478596402329,0.4520058352375938,0.4284742326605906,0.9438641937884092,bastoni,100.0,0.602,0.3430349062661964
53,53,de vrij,Inter,D,0.8,0.36761866873235827,0.13338615486110772,0.36085582738292404,0.17730256137257278,0.3776703234317025,0.389970120839608,0.39612875164110456,0.9438641937884092,de vrij,100.0,0.599,0.3147046297516254
54,54,caicedo,Inter,A,0.25,0.0,0.26204095843044944,0.47438319101320064,0.17539162363067162,0.6533684061099935,0.7570104651141422,0.6504528942120327,0.9438641937884092,caicedo,100.0,0.545,0.42466393407292713
55,55,gagliardini,Inter,C,0.35,0.06874150898178033,0.22281077352484696,0.48667698719911623,0.1772176569737362,0.3886566277591104,0.5323836132652814,0.47538787418130096,0.9438641937884092,gagliardini,100.0,0.613,0.33598214884073896
56,56,vidal,Inter,C,0.5,0.33957062871249366,0.29859618800277293,0.5376494979186549,0.12845972019591234,0.3888578086642128,0.5211818174095958,0.49506575811472364,0.9438641937884092,vidal,100.0,0.596,0.38705448843119516
57,57,darmian,Inter,D,0.55,0.2672308600465741,0.17908595080098208,0.5175826224135518,0.1665722356405295,0.3868493416265339,0.595845847744113,0.4681191725945047,0.9438641937884092,darmian,100.0,0.634,0.3687551472666842
58,58,dimarco,Inter,D,0.55,0.4347725008941752,0.3266873643256323,0.6204234788192196,0.13992130995427193,0.3235447656738699,0.45216565684212207,0.38869409346181943,0.9438641937884092,dimarco,100.0,0.658,0.38374416713873005
59,59,dambrosio,Inter,D,0.4,0.53158496419977,0.1391888038308013,0.4913112349914665,0.16463313431803842,0.5890004632221072,0.25250685890639757,0.4068297099865463,0.9438641937884092,dambrosio,100.0,0.621,0.3678650242078753
60,60,brozovic,Inter,C,0.9,0.7391988806695159,0.07500507725219441,0.43988978750552177,0.16715831603008657,0.436951985486328,0.4359750315748047,0.376187176443659,0.9438641937884092,brozovic,100.0,0.6839999999999999,0.3814808935660158
61,61,gosens,Inter,D,0.4,0.18735071939986706,0.2394850187725859,0.43860787725705375,0.1635824428734141,0.466201165574714,0.5736504226689665,0.45247468036655747,0.9438641937884092,gosens,100.0,0.613,0.36019318955902263
62,62,sanchez,Inter,A,0.5,0.3119827242574868,0.6309886278849792,0.43341837469435196,0.0904031200979491,0.20725334181151045,0.3891993619388666,0.35661279221903996,0.9438641937884092,sanchez,100.0,0.646,0.34569404898631195
63,63,correa,Inter,A,0.55,0.2848146012183304,0.3499813343925043,0.4294589210507905,0.11536441369176575,0.38545085237313004,0.61931949465718,0.46502563659762347,0.9438641937884092,correa,100.0,0.558,0.37848789342590344
64,64,skriniar,Inter,D,0.8,0.5831367169066534,0.06842692981898224,0.33498830249467143,0.17160231656497318,0.33720545776880007,0.33398758615648944,0.3804262876058993,0.9438641937884092,skriniar,100.0,0.614,0.3156819424737813
65,65,dumfries,Inter,D,0.55,0.5273492876601371,0.3575263688281686,0.3048435129256799,0.11937786191394223,0.5221101108514697,0.5382924565250751,0.41929821639894876,0.9438641937884092,dumfries,100.0,0.638,0.39839968787191743
66,66,perisic,Inter,C,0.85,0.6321790286421886,0.4633177661882959,1.0,0.08378873538374582,0.9094442802582711,0.0,0.6227055737445822,0.9438641937884092,perisic,100.0,0.696,0.5302050548881547
67,67,barella,Inter,C,0.85,0.6785195132079744,0.30627414807257797,0.4453026488143319,0.09146138078185422,0.268766297667731,0.8582252935532059,0.40471668315651776,0.9438641937884092,barella,100.0,0.6639999999999999,0.43618085217917046
68,68,calhanoglu,Inter,C,0.85,0.6499484298270634,0.35724885430514797,0.4198304974681753,0.4516687016112753,0.46929969766046975,0.6674050515102053,0.5137129647431143,0.9438641937884092,calhanoglu,100.0,0.675,0.5041591710179216
69,69,ranocchia,Inter,D,0.25,0.5094915578969758,0.1460619133097787,0.19672095815921253,0.1835087381679438,0.790640533736548,0.2969309132887034,0.0,0.9438641937884092,ranocchia,100.0,0.615,0.3033363735084517
70,70,martinez l,Inter,A,0.85,0.49331372969532017,0.7239070918341006,0.2489616463752383,0.057093964092107846,0.5256411486308937,0.37562127770933,0.4055403721584665,0.9438641937884092,martinez l,100.0,0.733,0.4042970329279224
71,71,caprari,Verona,A,0.8,0.6249498829320473,0.39094215225410944,0.6558290435208269,0.07503445651767447,0.582856001108319,0.6021250437904028,0.4973003439692447,0.4274430151207402,caprari,100.0,0.638,0.4898624177275178
72,72,simeone,Verona,A,0.8,0.568960370193155,0.6544643823409377,0.33608633648692565,0.2140292630844666,0.6263528268237655,0.3652992851545744,0.4901127927216972,0.4274430151207402,simeone,100.0,0.584,0.46504360811507456
73,73,hongla,Verona,C,0.55,0.23495986936494695,0.22736563616676106,0.4219747402242399,0.14880284633962365,0.4269035473662269,0.5731362437455022,0.48250154250630123,0.4274430151207402,hongla,100.0,0.603,0.3593777751019431
74,74,retsos,Verona,D,0.4,0.07794932456728285,0.21325369810641912,0.46527264188562883,0.1818229709774741,0.41989355008330287,0.49534447144565524,0.48392668270716743,0.4274430151207402,retsos,100.0,0.589,0.33392333425327575
75,75,dawidowicz,Verona,D,0.5,0.5544311326825191,0.07912683679015244,0.34541470218723835,0.1748605059490703,0.5080418039014493,0.4443921827043915,0.41267431806057203,0.4274430151207402,dawidowicz,100.0,0.583,0.35984878318219904
76,76,sutalo,Verona,D,0.55,0.38313140413880004,0.13258736663416362,0.410241060358623,0.15883564874189535,0.5310279808438786,0.630897670645239,0.5191549701428155,0.4274430151207402,sutalo,100.0,0.5940000000000001,0.3951251573579165
77,77,cancellieri,Verona,A,0.5,0.20649806060281897,0.31238877986221153,0.44395134510492634,0.16511063924255287,0.3834611500367586,0.5209298157905848,0.33221014580236896,0.4274430151207402,cancellieri,100.0,0.651,0.33779284806317467
78,78,ceccherini,Verona,D,0.85,0.5662843799313874,0.21075790443523415,0.12785969074696937,0.15468017586493132,0.5212358197980755,0.28280352020500515,0.6588500084189265,0.4274430151207402,ceccherini,100.0,0.608,0.36035307134293276
79,79,bessa,Verona,C,0.4,0.5789195168340893,0.16185913132525487,0.7078271741200456,0.15844505160526126,0.5988712619721648,0.42599823611242627,0.4732477210247768,0.4274430151207402,bessa,100.0,0.577,0.44359544185628846
80,80,depaoli,Verona,D,0.55,0.1910906807405414,0.23923606219654678,0.4197156760116239,0.15204117162265451,0.5618959206553527,0.6076915003196297,0.5561372196178356,0.4274430151207402,depaoli,100.0,0.593,0.3896868901663121
81,81,miguel veloso,Verona,C,0.55,0.5579088954685344,0.20038762153100392,0.6520535774419016,0.13963760910185008,0.27881864375068777,0.5488041967551602,0.5232469831908102,0.4274430151207402,veloso,100.0,0.601,0.4144082181771354
82,82,casale,Verona,D,0.85,0.46955636806421464,0.09594799977363028,0.36770849538416694,0.1921371628626186,0.8934560462999503,0.4206710079664099,0.34026777765554717,0.4274430151207402,casale,100.0,0.5980000000000001,0.3971064082866483
83,83,lasagna,Verona,A,0.6,0.2911794353756963,0.49383351863405445,0.5479716542190946,0.07768283002372903,0.5198696094551156,0.4068584580109971,0.5267237539707312,0.4274430151207402,lasagna,100.0,0.591,0.4091598942413455
84,84,ilic,Verona,C,0.75,0.6303384822680836,0.19463126902787636,0.3373177854728215,0.12660018087241814,0.4724853721989417,0.6585876237635879,0.41696187588136585,0.4274430151207402,ilic,100.0,0.606,0.4052746556407279
85,85,lazovic,Verona,C,0.65,0.6477809362412016,0.2497288654276306,0.4905504044268439,0.11077489125795108,0.2194403299994885,0.803712125825419,0.5737236006179974,0.4274430151207402,lazovic,100.0,0.607,0.4422444505423617
86,86,faraoni,Verona,D,0.9,0.5821355329488513,0.16596091527647897,0.20776666140182834,0.14410349900269875,0.36527655292539435,0.45628477833655934,0.890874166437304,0.4274430151207402,faraoni,100.0,0.616,0.40177172947558787
87,87,tameze,Verona,C,0.75,0.6282954572642204,0.16565789637834266,0.6506375279431567,0.14296483913872104,0.589861778949954,0.5555509636798796,0.48658412563895725,0.4274430151207402,tameze,100.0,0.625,0.45993608414189024
88,88,coppola d,Verona,D,0.25,0.40293641161280674,0.10693746248859692,0.3599313166768877,0.18271864751983372,0.515547406807817,0.5311022839243797,0.4432031359157855,0.4274430151207402,,,,0.3631966664208725
89,89,de roon,Atalanta,C,0.85,0.8021816587067351,0.11021728556443659,0.14506003203925721,0.13138944505005976,0.2797305822296583,0.45919136698609203,0.7161103305020792,0.8542507752618337,de roon,100.0,0.5700000000000001,0.37769724301118834
90,90,mihaila,Atalanta,A,0.2,0.11957104975951284,0.2670918408088785,0.42950392326719494,0.16126885216986736,0.5491283943537736,0.6035560223289377,0.5557569708367551,0.8542507752618337,mihaila,100.0,0.567,0.3836967219321314
91,91,boga,Atalanta,A,0.7,0.4230927374419208,0.2899844880536864,0.5901295842740543,0.09971422000320807,0.4070567927231684,1.0,0.5325080876288562,0.8542507752618337,boga,100.0,0.5700000000000001,0.47749798716069913
92,92,freuler,Atalanta,C,0.85,0.8434682997881384,0.18417814624914644,0.8334262928702206,0.10869461994061397,0.44185224867106077,0.4779018760036097,0.5526608799136207,0.8542507752618337,freuler,100.0,0.593,0.49174033763377295
93,93,pasalic,Atalanta,C,0.6,0.3582336831142305,0.3734714356367661,0.5389766218740181,0.1083957143563565,0.4772357438654417,0.47669420746056856,0.5339406726371316,0.8542507752618337,pasalic,100.0,0.653,0.40956401127778763
94,94,scalvini,Atalanta,D,0.5,0.7000391404888865,0.11548305453876767,0.2945335187272912,0.15243317805145637,0.27532244133375744,0.6350215192068119,0.4885625924791821,0.8542507752618337,scalvini,100.0,0.604,0.380199349260879
95,95,djimsiti,Atalanta,D,0.8,0.4655437621215341,0.08919808529694716,0.44035336164830147,0.17756740183818673,0.40092802600617955,0.5245027493542715,0.5262862138278377,0.8542507752618337,djimsiti,100.0,0.6,0.374911371441894
96,96,demiral,Atalanta,D,0.7,0.42346142169188283,0.16461201580286994,0.27609050633584736,0.1698461778479193,0.6574707210377717,0.4003987591610827,0.3589715707309887,0.8542507752618337,demiral,100.0,0.5820000000000001,0.3501215960869089
97,97,pessina,Atalanta,C,0.55,0.6388598818027437,0.11707687371520349,0.37934724245444224,0.1598152328448282,0.4588891867738644,0.7146470224394701,0.503448702701403,0.8542507752618337,pessina,100.0,0.5700000000000001,0.4245834489617079
98,98,palomino,Atalanta,D,0.6,0.49635063391261147,0.09663715814301281,0.3562426753165961,0.17985822090453538,0.592743854082792,0.5057206012958448,0.4221664171704936,0.8542507752618337,palomino,100.0,0.613,0.37853136583226943
99,99,zappacosta,Atalanta,D,0.8,0.545886002959387,0.19743947252041125,0.5883687153117573,0.14228829464941822,0.5878359403585282,0.4912201896008194,0.40009904534610874,0.8542507752618337,zappacosta,100.0,0.612,0.42187680867806143
100,100,miranchuk,Atalanta,C,0.5,0.5090988632737906,0.40352378946021605,0.9019968842251024,0.09852645855436858,0.5456797121098934,0.3798314438914239,0.5273107441232708,0.8542507752618337,miranchuk,100.0,0.5589999999999999,0.4808525565197237
101,101,koopmeiners,Atalanta,C,0.55,0.5379433837798205,0.1993139395664943,0.5954316850290321,0.15635586748551827,0.6795823551037832,0.5044096403147075,0.47625670530268244,0.8542507752618337,koopmeiners,100.0,0.5650000000000001,0.44989908236886256
102,102,hateboer,Atalanta,D,0.55,0.4059487819538519,0.2434935657611089,0.39690159180672646,0.1257984322065803,0.34994357242201296,0.6067033889845914,0.47019858488604566,0.8542507752618337,hateboer,100.0,0.5549999999999999,0.3712839882887025
103,103,zapata d,Atalanta,A,0.8,0.36409713875858374,0.5012664477106462,0.40791620688971264,0.08183070651515914,0.40141487193481423,0.5016495338425425,0.5029372913477052,0.8542507752618337,zapata d,100.0,0.581,0.3944445995713091
104,104,maehle,Atalanta,D,0.55,0.2647975598266221,0.16255215321208227,0.501506315521667,0.17622336732536342,0.3491004443540708,0.6184098405965388,0.5087923343017986,0.8542507752618337,maehle,100.0,0.58,0.36876885930544895
105,105,osimhen,Napoli,A,0.8,0.4810670403288382,0.7238832282855515,0.09051770704318209,0.0667228464382155,0.6396780034833971,0.30978158607171674,0.2948917162968053,0.7967842531399307,osimhen,100.0,0.635,0.37236316113538664
106,106,mertens,Napoli,A,0.6,0.27610031878942604,0.3633305458972159,0.4372100184869052,0.13443763925031135,0.4939183503731506,0.46009911899751826,0.4032060717323488,0.7967842531399307,mertens,100.0,0.6900000000000001,0.36690029478955377
107,107,ghoulam,Napoli,D,0.25,0.04266311264521698,0.28261709753921316,0.4479200685992599,0.16354052352057444,0.5299452211533351,0.6699451098746614,0.5900713650484355,0.7967842531399307,ghoulam,100.0,0.6,0.3895289283400995
108,108,demme,Napoli,C,0.5,0.15913419026332587,0.1850433035712565,0.45765385395828356,0.18949647106877632,0.5163597848724825,0.488061091829881,0.4589781672053933,0.7967842531399307,demme,100.0,0.597,0.3506752661099141
109,109,ounas,Napoli,A,0.35,0.2658098604813228,0.2307104233998964,0.5603673894176312,0.15333779195958241,0.4581381106608139,0.7756046120798005,0.37464888965849413,0.7967842531399307,ounas,100.0,0.584,0.40265958252250594
110,110,zanoli,Napoli,D,0.35,0.4800060423446754,0.11150620363806364,0.48371446784950706,0.17646768608110736,0.6140372084251141,0.5051249689758688,0.4179244674584364,0.7967842531399307,zanoli,100.0,0.583,0.39839729211039615
111,111,juan jesus,Napoli,D,0.35,0.269538194885165,0.13031864861853978,0.4185817386992444,0.2038243401870629,0.45082094994236743,0.394297867660485,0.2708846700250568,0.7967842531399307,juan jesus,100.0,0.588,0.30546663000256025
112,112,zambo anguissa,Napoli,C,0.55,0.5594901301579953,0.10273273683384573,0.4308373282391394,0.1579265946223628,0.7709369012729128,0.6869916053240323,0.3943504267641225,0.7967842531399307,anguissa,100.0,0.649,0.4433236747449158
113,113,petagna,Napoli,A,0.4,0.20922523013498567,0.2280400763132974,0.5616945665016194,0.16705164482184667,0.3755669986771166,0.5865555609185363,0.4320827557903634,0.7967842531399307,petagna,100.0,0.589,0.36574526187968076
114,114,lobotka,Napoli,C,0.55,0.568940578727313,0.10535388730163936,0.5040882984798057,0.1554389479609083,0.5263053614446077,0.4931915318918179,0.43475966252172665,0.7967842531399307,lobotka,100.0,0.647,0.39829689547540265
115,115,mario rui,Napoli,D,0.8,0.7458360117487484,0.22081819573957007,0.7133744545044962,0.1106059969192264,0.587700039741651,0.29587749947445124,0.5274548556958821,0.7967842531399307,mario rui,100.0,0.61,0.45738100768914647
116,116,politano,Napoli,A,0.9,0.42115725589750824,0.3912180444129362,0.5927944317296658,0.11044497456435848,0.6634915303995355,0.4216500260253479,0.5213367936923184,0.7967842531399307,politano,100.0,0.575,0.4460132938173814
117,117,elmas,Napoli,C,0.55,0.2194596422870938,0.4030422913105737,0.44623771282268465,0.11626884770630859,0.32626944604352176,0.4882911269550401,0.44124401531124896,0.7967842531399307,elmas,100.0,0.589,0.34868758320521026
118,118,di lorenzo,Napoli,D,0.7,0.6893074055816538,0.24216676946767118,0.8088637975113183,0.1099748540284484,0.7328883840746832,0.37251728625534875,0.5753471209079901,0.7967842531399307,di lorenzo,100.0,0.6679999999999999,0.5044379454038734
119,119,koulibaly,Napoli,D,0.85,0.6394953468590903,0.10782665340054089,0.40009322692101246,0.1521646534311924,0.5663811390320304,0.4943223378522783,0.42461515646092524,0.7967842531399307,koulibaly,100.0,0.655,0.39784264485101
120,120,rrahmani,Napoli,D,0.8,0.5993176979825177,0.03727667539006732,0.352968569426086,0.18063315812940733,0.4325521902329181,0.4684646326827306,0.3550496354271544,0.7967842531399307,rrahmani,100.0,0.597,0.3466089370386974
